tweet_id,timestamp,text,dog_name,rate_numerator,rate_denominator,dog_stage,jpg_url,img_num,p1,p1_dog,p2,p2_dog,p3,p3_dog,retweet_counts,favorite_counts
813112105746448384,2016-12-25 20:00:07+00:00,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,Toby,12,10,None,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1,dingo,False,Pembroke,True,basenji,True,2579,9822
813096984823349248,2016-12-25 19:00:02+00:00,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,Rocky,11,10,doggo,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,Great_Dane,True,Boston_bull,True,kelpie,True,3412,10061
813081950185472002,2016-12-25 18:00:17+00:00,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,Baron,11,10,None,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2,Doberman,True,kelpie,True,miniature_pinscher,True,2614,9449
813066809284972545,2016-12-25 17:00:08+00:00,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,Tyr,12,10,None,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1,toy_terrier,True,Pembroke,True,basenji,True,1843,7562
813051746834595840,2016-12-25 16:00:16+00:00,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,Bauer,13,10,None,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1,golden_retriever,True,Labrador_retriever,True,kuvasz,True,6894,19971
812781120811126785,2016-12-24 22:04:54+00:00,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,Swagger,10,10,None,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1,bull_mastiff,True,boxer,True,French_bulldog,True,1791,7172
812709060537683968,2016-12-24 17:18:34+00:00,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,Brandi,12,10,None,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1,Irish_setter,True,golden_retriever,True,Leonberg,True,1360,6307
812503143955202048,2016-12-24 03:40:19+00:00,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1",None,13,10,None,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,2,loupe,False,web_site,False,bubble,False,1153,5751
812466873996607488,2016-12-24 01:16:12+00:00,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,Mary,12,10,None,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1,bath_towel,False,pillow,False,Great_Dane,True,1811,7591
812372279581671427,2016-12-23 19:00:19+00:00,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,Moe,13,10,None,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2,golden_retriever,True,cocker_spaniel,True,Labrador_retriever,True,3446,12975
811985624773361665,2016-12-22 17:23:53+00:00,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,Ted,11,10,None,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,1,Staffordshire_bullterrier,True,French_bulldog,True,doormat,False,1318,6937
811744202451197953,2016-12-22 01:24:33+00:00,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,Halo,13,10,None,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1,Pekinese,True,Labrador_retriever,True,golden_retriever,True,1489,7176
811627233043480576,2016-12-21 17:39:46+00:00,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,Augie,10,10,None,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1,beagle,True,Pembroke,True,wire-haired_fox_terrier,True,2868,12110
811386762094317568,2016-12-21 01:44:13+00:00,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,Craig,11,10,pupper,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1,Pembroke,True,Cardigan,True,beagle,True,6018,19923
810984652412424192,2016-12-19 23:06:23+00:00,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",Sam,Nil,Nil,None,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,1,golden_retriever,True,Tibetan_mastiff,True,Labrador_retriever,True,1344,5075
810896069567610880,2016-12-19 17:14:23+00:00,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",Hunter,11,10,None,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1,flat-coated_retriever,True,Labrador_retriever,True,curly-coated_retriever,True,1651,8562
810657578271330305,2016-12-19 01:26:42+00:00,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,Pavlov,11,10,None,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1,malamute,True,Siberian_husky,True,Eskimo_dog,True,2482,10451
810284430598270976,2016-12-18 00:43:57+00:00,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,Phil,13,10,None,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1,malamute,True,Eskimo_dog,True,Tibetan_mastiff,True,10539,33425
810254108431155201,2016-12-17 22:43:27+00:00,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",Gus,12,10,None,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1,Staffordshire_bullterrier,True,American_Staffordshire_terrier,True,Border_terrier,True,3188,14007
809920764300447744,2016-12-17 00:38:52+00:00,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",None,10,10,None,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1,Norwich_terrier,True,toy_poodle,True,miniature_poodle,True,3704,14814
809808892968534016,,,,,,,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,Labrador_retriever,True,golden_retriever,True,Staffordshire_bullterrier,True,4609,0
809448704142938112,2016-12-15 17:23:04+00:00,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",None,12,10,None,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1,Greater_Swiss_Mountain_dog,True,Cardigan,True,English_springer,True,1377,6625
809220051211603969,2016-12-15 02:14:29+00:00,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,Kyro,12,10,None,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1,Pomeranian,True,Samoyed,True,Pembroke,True,5276,18947
809084759137812480,2016-12-14 17:16:53+00:00,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",Wallace,11,10,None,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1,vizsla,True,bloodhound,True,Labrador_retriever,True,3326,12597
808838249661788160,2016-12-14 00:57:20+00:00,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,Ito,13,10,None,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1,Rottweiler,True,miniature_pinscher,True,kelpie,True,2878,9670
808733504066486276,2016-12-13 18:01:07+00:00,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,None,12,10,pupper,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,1,seat_belt,False,toy_poodle,True,golden_retriever,True,2038,7529
808501579447930884,2016-12-13 02:39:32+00:00,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,Koda,12,10,None,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2,Airedale,True,cocker_spaniel,True,Irish_terrier,True,2465,10787
808134635716833280,,,,,,,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,cocker_spaniel,True,Dandie_Dinmont,True,English_setter,True,5549,0
808106460588765185,2016-12-12 00:29:28+00:00,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,None,12,10,multiple,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,golden_retriever,True,Labrador_retriever,True,Great_Pyrenees,True,2080,8414
808001312164028416,2016-12-11 17:31:39+00:00,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,Cooper,12,10,None,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1,Labrador_retriever,True,Staffordshire_bullterrier,True,American_Staffordshire_terrier,True,3333,11894
807621403335917568,2016-12-10 16:22:02+00:00,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,Ollie,14,10,pupper,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,golden_retriever,True,cocker_spaniel,True,chow,True,3412,13902
807106840509214720,2016-12-09 06:17:20+00:00,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,Stephan,13,10,None,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1,Chihuahua,True,Pomeranian,True,toy_terrier,True,51923,112043
807059379405148160,,,,,,,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,1,seat_belt,False,golden_retriever,True,Labrador_retriever,True,6925,0
807010152071229440,2016-12-08 23:53:08+00:00,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,Lennon,12,10,None,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1,golden_retriever,True,Irish_setter,True,Welsh_springer_spaniel,True,3666,12519
806629075125202948,2016-12-07 22:38:52+00:00,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",None,13,10,None,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2,Arabian_camel,False,house_finch,False,cocker_spaniel,True,32531,70804
806542213899489280,2016-12-07 16:53:43+00:00,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,Waffles,11,10,None,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,vizsla,True,Brittany_spaniel,True,Chesapeake_Bay_retriever,True,2231,9763
806242860592926720,,,,,,,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2,Cardigan,True,Shetland_sheepdog,True,Pembroke,True,10933,0
806219024703037440,2016-12-06 19:29:28+00:00,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,incredibly,11,10,None,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1,chow,True,Pomeranian,True,Eskimo_dog,True,1137,6148
805958939288408065,,,,,,,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1,Irish_setter,True,golden_retriever,True,seat_belt,False,5039,0
805932879469572096,2016-12-06 00:32:26+00:00,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,Major,12,10,None,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,Norwegian_elkhound,True,keeshond,True,Leonberg,True,1813,7910
805826884734976000,2016-12-05 17:31:15+00:00,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,Duke,12,10,None,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,Siberian_husky,True,American_Staffordshire_terrier,True,Eskimo_dog,True,1722,6259
805520635690676224,2016-12-04 21:14:20+00:00,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,Zeke,13,10,None,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,malinois,True,German_shepherd,True,Border_terrier,True,1561,5496
805487436403003392,2016-12-04 19:02:24+00:00,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl",Sansa,12,10,None,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,3,shield,False,barrel,False,sundial,False,2387,8372
805207613751304193,2016-12-04 00:30:29+00:00,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,Shooter,12,10,None,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,Pembroke,True,Rhodesian_ridgeback,True,Cardigan,True,1633,7506
804738756058218496,2016-12-02 17:27:25+00:00,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,Django,12,10,None,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,Tibetan_mastiff,True,German_shepherd,True,Leonberg,True,3618,13034
804413760345620481,,,,,,,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,1,chow,True,binoculars,False,Irish_setter,True,3026,0
804026241225523202,2016-11-30 18:16:08+00:00,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,Bo,13,10,None,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,1,web_site,False,envelope,False,guillotine,False,15123,42205
803773340896923648,2016-11-30 01:31:12+00:00,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,Diogi,12,10,puppo,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,miniature_pinscher,True,redbone,True,Irish_terrier,True,2597,9594
803692223237865472,,,,,,,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,1,Lakeland_terrier,True,Irish_terrier,True,Airedale,True,6960,0
803638050916102144,2016-11-29 16:33:36+00:00,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,None,13,10,pupper,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1,Labrador_retriever,True,golden_retriever,True,Great_Pyrenees,True,3910,10412
803380650405482500,2016-11-28 23:30:47+00:00,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,Sonny,12,10,None,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,1,bookcase,False,entertainment_center,False,file,False,1776,7418
803276597545603072,2016-11-28 16:37:19+00:00,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,Winston,11,10,None,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,Pembroke,True,chow,True,golden_retriever,True,2308,9582
802952499103731712,2016-11-27 19:09:28+00:00,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,Marley,12,10,None,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,chow,True,golden_retriever,True,Pomeranian,True,1888,8605
802624713319034886,,,,,,,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1,cocker_spaniel,True,golden_retriever,True,otterhound,True,2736,0
802572683846291456,2016-11-26 18:00:13+00:00,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,Winnie,12,10,None,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,golden_retriever,True,Labrador_retriever,True,cocker_spaniel,True,2369,8543
802323869084381190,2016-11-26 01:31:31+00:00,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ,Severus,13,10,None,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,4,home_theater,False,television,False,entertainment_center,False,5506,15394
802265048156610565,2016-11-25 21:37:47+00:00,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",None,11,10,multiple,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,1,Labrador_retriever,True,beagle,True,Rhodesian_ridgeback,True,1304,6642
802239329049477120,2016-11-25 19:55:35+00:00,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,Loki,12,10,puppo,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,Eskimo_dog,True,Siberian_husky,True,malamute,True,2472,8684
801958328846974976,2016-11-25 01:18:59+00:00,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,Ronnie,12,10,None,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,Staffordshire_bullterrier,True,American_Staffordshire_terrier,True,Labrador_retriever,True,1607,7389
801538201127157760,2016-11-23 21:29:33+00:00,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,Wallace,12,10,None,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,Pembroke,True,Cardigan,True,Shetland_sheepdog,True,1967,7845
801285448605831168,2016-11-23 04:45:12+00:00,oh h*ck 10/10 https://t.co/bC69RrW559,None,10,10,None,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,1,minivan,False,beach_wagon,False,convertible,False,778,5761
801167903437357056,2016-11-22 20:58:07+00:00,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,Milo,13,10,None,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,cocker_spaniel,True,Dandie_Dinmont,True,English_setter,True,5549,23255
801115127852503040,2016-11-22 17:28:25+00:00,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,Bones,12,10,multiple,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,dalmatian,True,English_setter,True,bluetick,True,1992,7706
800751577355128832,2016-11-21 17:23:47+00:00,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,Mauve,12,10,None,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,cocker_spaniel,True,miniature_poodle,True,toy_poodle,True,2650,10115
800513324630806528,2016-11-21 01:37:04+00:00,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,Chef,11,10,None,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,Pembroke,True,Cardigan,True,Chihuahua,True,2841,12540
800459316964663297,2016-11-20 22:02:27+00:00,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,None,12,10,pupper,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,1,teddy,False,ice_bear,False,Christmas_stocking,False,2072,9074
800443802682937345,,,,,,,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1,mousetrap,False,black_widow,False,paddlewheel,False,4050,0
800388270626521089,2016-11-20 17:20:08+00:00,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,Doc,12,10,floofer,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,golden_retriever,True,Pembroke,True,collie,True,2644,10652
800141422401830912,2016-11-20 00:59:15+00:00,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,Peaches,13,10,None,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,golden_retriever,True,kuvasz,True,Labrador_retriever,True,2407,14562
800018252395122689,2016-11-19 16:49:49+00:00,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,None,11,10,doggo,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,1,vacuum,False,punching_bag,False,barbell,False,12384,26996
799774291445383169,,,,,,,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1,chow,True,golden_retriever,True,Pomeranian,True,4396,0
799757965289017345,2016-11-18 23:35:32+00:00,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,Sobe,13,10,doggo,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1,Border_collie,True,collie,True,Shetland_sheepdog,True,2019,7998
799422933579902976,2016-11-18 01:24:14+00:00,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,Longfellow,12,10,None,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,miniature_pinscher,True,redbone,True,toy_terrier,True,1813,7706
799297110730567681,2016-11-17 17:04:16+00:00,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,Jeffrey,11,10,None,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,malamute,True,Siberian_husky,True,Eskimo_dog,True,2584,9415
799063482566066176,2016-11-17 01:35:54+00:00,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,Mister,11,10,None,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,Norfolk_terrier,True,Norwich_terrier,True,Australian_terrier,True,2353,7712
798933969379225600,2016-11-16 17:01:16+00:00,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,Iroh,12,10,None,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,Siberian_husky,True,Eskimo_dog,True,malamute,True,4178,12466
798925684722855936,2016-11-16 16:28:21+00:00,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,Shadow,11,10,None,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,West_Highland_white_terrier,True,cairn,True,Norfolk_terrier,True,1371,7177
798697898615730177,,,,,,,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,1,Labrador_retriever,True,carton,False,pug,True,6130,0
798694562394996736,,,,,,,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,1,Chihuahua,True,Pembroke,True,basenji,True,4666,0
798673117451325440,,,,,,,https://pbs.twimg.com/media/CV_cnjHWUAADc-c.jpg,1,dough,False,bakery,False,French_loaf,False,5256,0
798665375516884993,,,,,,,https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,1,chow,True,hamster,False,Pomeranian,True,3696,0
798644042770751489,,,,,,,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,1,English_springer,True,Brittany_spaniel,True,Welsh_springer_spaniel,True,1750,0
798628517273620480,,,,,,,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,1,beagle,True,Labrador_retriever,True,golden_retriever,True,1870,0
798340744599797760,,,,,,,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1,papillon,True,collie,True,Border_collie,True,3156,0
798209839306514432,2016-11-14 17:03:50+00:00,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,Cooper,13,10,None,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,Pekinese,True,Shih-Tzu,True,Pomeranian,True,2430,9953
797971864723324932,2016-11-14 01:18:12+00:00,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,None,12,10,pupper,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,American_Staffordshire_terrier,True,Chihuahua,True,Staffordshire_bullterrier,True,2908,10993
797545162159308800,2016-11-12 21:02:38+00:00,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,Cassie,12,10,None,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,Pembroke,True,Cardigan,True,papillon,True,4641,13909
797236660651966464,2016-11-12 00:36:46+00:00,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,Pancake,12,10,None,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,collie,True,Border_collie,True,kelpie,True,6192,18999
796865951799083009,2016-11-11 00:03:42+00:00,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,Tyr,12,10,None,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1,Cardigan,True,Boston_bull,True,Pembroke,True,1840,7332
796759840936919040,2016-11-10 17:02:03+00:00,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,Romeo,11,10,None,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,American_Staffordshire_terrier,True,Staffordshire_bullterrier,True,Weimaraner,True,2858,11229
796484825502875648,2016-11-09 22:49:15+00:00,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,None,12,10,doggo,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1,cocker_spaniel,True,seat_belt,False,Australian_terrier,True,1664,7207
796387464403357696,2016-11-09 16:22:22+00:00,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,Snicku,12,10,None,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1,Pekinese,True,Pomeranian,True,Siamese_cat,False,3912,10489
796177847564038144,,,,,,,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1,golden_retriever,True,Labrador_retriever,True,seat_belt,False,13444,0
796149749086875649,2016-11-09 00:37:46+00:00,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,Ruby,11,10,None,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1,golden_retriever,True,Labrador_retriever,True,seat_belt,False,13444,30621
796116448414461957,2016-11-08 22:25:27+00:00,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,None,11,10,None,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1,Cardigan,True,Pembroke,True,papillon,True,2262,8671
